date,price,demand,1_lag_pred,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2022-06-09,20.94625,340544,21.275000000000002,8.311618798955607,15.436723056280801,57.921736292428214,82.91749347258488,61.14275456919052,64.44365535248042,0.7900000000000019,0.02885117493472584,14.882506527415144,1015.0357702349884,82.45855091383808,61.19262402088775,8.076370757180158,201.0947127937336,168.4122715404699,21.714150943396216,9.955483028720623,10.632963446475166
2022-06-10,21.10041666666667,337233,35.17124999999999,10.412728459530022,15.449433565419215,56.559921671018316,81.3694516971279,61.806657963446476,64.19565926892946,0.3149999999999981,0.2813903394255874,46.47519582245431,1011.7498694516963,79.32010443864232,61.886488250652754,7.6233681462141005,190.4012402088774,120.4196475195822,26.718009868420967,15.881853785900795,8.716808093994782
2022-06-11,8.717083333333333,320183,13.570416666666667,13.282049608355091,15.460994524223967,52.59934725848563,73.34171018276756,59.29399477806798,63.754164490861704,0.3400000000000025,0.08601827676240215,51.89295039164491,1012.0922976501287,73.22336814621414,59.56847258485647,7.301566579634465,192.33289817232372,161.68191906005228,29.264494680851143,15.957114882506524,6.827447780678835
2022-06-12,19.427083333333332,326994,29.62583333333333,10.855744125326373,15.471412460110248,47.77421671018276,69.77225848563961,53.441383812010365,60.84914490861618,0.3700000000000032,0.008570496083550897,18.86422976501305,1016.5666449086176,69.7551566579634,54.276827676240174,8.336814621409921,197.31403394255867,205.37650130548298,23.41694214876032,12.491057441253275,7.7391644908616115
2022-06-13,39.02166666666667,350217,52.451249999999995,10.890404699738903,15.480660356832022,46.75802872062658,70.46938642297647,51.213511749347276,60.31021540469975,0.4049999999999961,0.03357702349869452,45.039164490861616,1018.7793733681473,70.47715404699736,52.35855091383814,8.08093994778068,198.5853785900784,192.9669060052213,22.26423841059598,11.684986945169713,9.05930156657961
2022-06-14,52.681250000000006,376188,65.26666666666665,10.25842036553525,15.488744016536133,47.49157963446474,67.96253263707578,51.08146214099214,65.66802872062661,0.4449999999999945,0.06780678851174901,54.438642297650134,1019.8504569190603,67.96253263707578,51.96755874673639,8.181462140992169,198.20600522193226,180.0665796344648,23.540799396681805,11.982702349869447,7.9974869451696975
2022-06-15,39.15583333333334,394566,52.220000000000006,6.200979112271536,15.495650384392224,43.729699738903456,70.34921671018282,52.06723237597922,55.3717101827676,0.4900000000000052,0.02624020887728469,32.44125326370757,1021.5787206266336,70.35104438642301,52.45215404699749,8.706266318537859,197.6766318537861,202.58714099216743,23.886718750000018,13.120691906005217,8.94944516971276
2022-06-16,40.27416666666666,432126,64.41333333333334,3.6380548302872096,15.501373658253545,41.6680156657963,72.20404699738903,48.706723237597906,50.95600522193208,0.5299999999999906,0.011122715404699671,18.472584856396868,1022.174347258486,72.24353785900784,49.234921671018284,8.885770234986945,192.61481723237569,202.98596605744117,22.5878640776699,11.351566579634476,11.50430809399478
2022-06-17,11.994999999999997,383149,28.508333333333336,3.5492167101827707,15.505916739193502,46.46455613577025,77.54073107049607,50.183420365535135,53.96351174934724,0.5749999999999925,0.0041318537859007685,17.493472584856402,1019.1342689295004,77.8920365535248,50.459921671018115,8.910574412532638,194.10463446475174,196.31951697127926,23.449333333333325,10.466187989556145,13.716057441253344
2022-06-18,1.4104166666666667,299684,1.4179166666666667,10.317624020887726,15.509265121845086,55.59177545691904,77.57473890339422,58.465926892950414,66.28889033942559,0.6200000000000038,0.12403394255874667,58.093994778067895,1013.8958877284582,77.94549608355099,58.471214099216716,7.124673629242821,193.09680156657944,172.02532637075714,23.949999999999992,11.96873368146214,9.737140992167138
